Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%),Feedback Knock Correction (1-byte)** (degrees)
233846,0.00,62.20,900,0.00,0.32,-31.75,4.3750,-63.50,-11,51,123,1,8,0.02,50.20,453.76,0.00,-1.76
233846,0.00,61.79,901,0.00,0.32,-31.75,4.3750,-63.50,-11,51,123,1,8,0.02,50.20,453.76,0.00,-1.76
233863,0.00,61.34,906,0.00,0.32,-31.75,5.0000,-63.50,-11,51,116,1,8,0.02,50.20,453.76,0.00,-4.22
233863,0.00,60.93,906,0.00,0.32,-31.75,2.8750,-63.50,-11,51,118,1,8,0.02,50.20,463.66,0.00,-3.52
233863,0.00,60.51,909,0.00,0.32,-31.75,12.6250,-63.50,-11,51,128,1,8,0.02,50.20,473.56,0.00,0.00
233863,0.00,59.77,898,0.00,0.32,-31.75,1.1250,-63.50,-11,51,128,1,8,0.02,50.20,478.51,0.00,0.00
233863,0.00,50.78,892,0.00,0.32,-31.75,14.6250,-63.50,-11,51,131,1,8,0.02,50.20,493.36,0.00,1.05
233872,0.00,50.34,880,0.00,0.32,-31.75,0.5000,-63.50,-11,51,128,1,8,0.02,50.20,493.36,0.00,0.00
234297,0.00,62.84,879,0.00,0.32,-31.75,2.7500,-63.50,-11,51,118,1,8,0.02,50.20,453.76,0.00,-3.52
234562,0.00,63.21,860,0.00,0.32,-31.75,8.7500,-63.50,-11,51,133,1,8,0.02,50.20,453.76,0.00,1.76
234590,0.00,63.13,844,0.00,0.32,-31.75,6.6250,-63.50,-11,51,118,1,8,0.02,50.20,453.76,0.00,-3.52
234770,0.00,63.29,834,0.00,0.32,-31.75,2.8750,-63.50,-11,51,118,1,8,0.02,50.20,458.71,0.00,-3.52
234905,0.00,60.74,786,0.00,0.32,-31.75,7.1250,-63.50,-11,51,116,1,8,0.02,50.20,493.36,0.00,-4.22
234922,0.00,60.86,788,0.00,0.32,-31.75,12.6250,-63.50,-11,51,116,1,8,0.02,50.20,493.36,0.00,-4.22
234922,0.00,61.22,791,0.00,0.32,-31.75,13.1250,-63.50,-11,51,113,1,8,0.02,50.20,493.36,0.00,-5.27
234922,0.00,61.58,792,0.00,0.32,-31.75,13.6250,-63.50,-11,51,113,1,8,0.02,50.20,493.36,0.00,-5.27
234922,0.00,61.70,806,0.00,0.32,-31.75,3.1250,-63.50,-11,51,116,1,8,0.02,50.20,493.36,0.00,-4.22
234922,0.00,62.39,806,0.00,0.32,-31.75,6.7500,-63.50,-11,51,118,1,8,0.02,50.20,493.36,0.00,-3.52
234922,0.00,62.47,813,0.00,0.32,-31.75,2.5000,-63.50,-11,51,123,1,8,0.02,50.20,478.51,0.00,-1.76
234922,0.00,62.81,821,0.00,0.32,-31.75,13.8750,-63.50,-11,51,118,1,8,0.02,50.20,473.56,0.00,-3.52
234922,0.00,62.78,830,0.00,0.32,-31.75,13.8750,-63.50,-11,51,121,1,8,0.02,50.20,468.61,0.00,-2.46
235393,0.00,60.50,781,0.00,0.32,-31.75,12.1250,-63.50,-11,51,116,1,8,0.02,50.20,493.36,0.00,-4.22
235418,0.00,60.38,786,0.00,0.32,-31.75,6.6250,-63.50,-11,51,121,1,8,0.02,50.20,503.26,0.00,-2.46
235739,0.00,60.26,786,0.00,0.32,-31.75,1.1250,-63.50,-11,51,118,1,8,0.02,50.20,503.26,0.00,-3.52
235894,0.00,60.14,787,0.00,0.32,-31.75,11.6250,-63.50,-11,51,116,1,8,0.02,50.20,503.26,0.00,-4.22
235902,0.00,60.02,793,0.00,0.32,-31.75,6.1250,-63.50,-11,51,116,1,8,0.02,50.20,503.26,0.00,-4.22
236043,0.00,60.33,802,0.00,0.32,-31.75,3.0000,-63.50,-11,51,116,1,8,0.02,50.20,493.38,0.00,-4.22
236043,0.00,60.36,801,0.00,0.32,-31.75,8.6250,-63.50,-11,51,123,1,8,0.02,50.20,493.38,0.00,-1.76
236043,0.00,60.15,800,0.00,0.32,-31.75,0.2500,-63.50,-11,51,123,1,8,0.02,50.20,493.38,0.00,-1.76
236043,0.00,60.10,796,0.00,0.32,-31.75,15.6250,-63.50,-11,51,123,1,8,0.02,50.20,493.38,0.00,-1.76
236043,0.00,60.11,801,0.00,0.32,-31.75,7.8750,-63.50,-11,51,111,1,8,0.02,50.20,493.36,0.00,-5.98
236043,0.00,60.14,795,0.00,0.32,-31.75,11.6250,-63.50,-11,51,116,1,8,0.02,50.20,503.26,0.00,-4.22
236058,0.00,60.02,798,0.00,0.32,-31.75,6.1250,-63.50,-11,51,116,1,8,0.02,50.20,503.26,0.00,-4.22
236058,0.00,60.02,795,0.00,0.32,-31.75,6.1250,-63.50,-11,51,113,1,8,0.02,50.20,503.26,0.00,-5.27
236371,0.00,60.34,805,0.00,0.32,-31.75,7.0000,-63.50,-11,51,126,1,8,0.02,50.20,493.38,0.00,-0.70
236645,0.00,60.28,819,0.00,0.32,-31.75,10.5000,-63.50,-11,51,118,1,8,0.02,50.20,493.38,0.00,-3.52
236645,0.00,60.22,822,0.00,0.32,-31.75,10.6250,-63.50,-11,51,113,1,8,0.02,50.20,493.38,0.00,-5.27
236949,0.00,60.29,825,0.00,0.32,-31.75,4.0000,-63.50,-11,51,116,1,8,0.02,50.20,493.38,0.00,-4.22
237106,0.00,61.00,809,0.00,0.32,-31.75,10.2500,-63.50,-11,52,121,1,8,0.02,50.20,493.38,0.00,-2.46
237106,0.00,61.26,813,0.00,0.32,-31.75,2.7500,-63.50,-11,52,99,1,8,0.02,50.20,493.38,0.00,-10.20
237106,0.00,61.16,822,0.00,0.32,-31.75,1.2500,-63.50,-11,52,108,1,8,0.02,50.20,493.38,0.00,-7.03
237106,0.00,61.14,821,0.00,0.32,-31.75,2.7500,-63.50,-11,52,106,1,8,0.02,50.20,493.38,0.00,-7.73
237106,0.00,61.11,820,0.00,0.32,-31.75,1.0000,-63.50,-11,52,108,1,8,0.02,50.20,493.38,0.00,-7.03
237106,0.00,61.16,820,0.00,0.32,-31.75,8.5000,-63.50,-11,52,113,1,8,0.02,50.20,493.38,0.00,-5.27
237106,0.00,60.78,821,0.00,0.32,-31.75,6.1250,-63.50,-11,52,116,1,8,0.02,50.20,493.38,0.00,-4.22
237106,0.00,60.96,821,0.00,0.32,-31.75,1.8750,-63.50,-11,51,113,1,8,0.02,50.20,493.38,0.00,-5.27
237106,0.00,60.60,826,0.00,0.32,-31.75,6.6250,-63.50,-11,51,116,1,8,0.02,50.20,493.38,0.00,-4.22
237106,0.00,60.53,829,0.00,0.32,-31.75,5.6250,-63.50,-11,51,113,1,8,0.02,50.20,493.38,0.00,-5.27
237593,0.00,60.95,804,0.00,0.32,-31.75,5.8750,-63.50,-11,52,109,1,8,0.02,50.20,493.36,0.00,-6.68
237751,0.00,61.05,802,0.00,0.32,-31.75,14.6250,-63.50,-11,52,101,1,8,0.02,50.20,389.40,0.00,-9.49
237777,0.00,61.09,800,0.00,0.32,-31.75,5.7500,-63.50,-11,52,103,1,8,0.02,50.20,280.50,0.00,-8.79
238075,0.00,60.98,802,0.00,0.32,-31.75,2.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
238215,0.00,59.90,762,0.00,0.32,-31.75,0.6250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
238215,0.00,60.26,772,0.00,0.32,-31.75,1.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
238215,0.00,60.38,784,0.00,0.32,-31.75,6.6250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
238215,0.00,60.50,792,0.00,0.32,-31.75,12.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
238376,0.00,60.84,799,0.00,0.32,-31.75,0.0000,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
238376,0.00,60.86,799,0.00,0.32,-31.75,12.6250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
238376,0.00,60.86,799,0.00,0.32,-31.75,12.6250,-63.50,-11,52,121,1,8,0.02,50.20,72.59,0.00,-2.46
238376,0.00,60.74,793,0.00,0.32,-31.75,7.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
238655,0.00,59.54,762,0.00,0.32,-31.75,0.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
238908,0.00,59.42,760,0.00,0.32,-31.75,10.6250,-63.50,-11,52,118,1,8,0.02,50.20,77.54,0.00,-3.52
239046,0.00,59.18,762,0.00,0.32,-31.75,15.6250,-63.50,-11,52,113,1,8,0.02,50.20,82.49,0.00,-5.27
239046,0.00,59.06,764,0.00,0.32,-31.75,10.1250,-63.50,-11,52,113,1,8,0.02,50.20,77.54,0.00,-5.27
239046,0.00,59.06,770,0.00,0.32,-31.75,10.1250,-63.50,-11,52,111,1,8,0.02,50.20,77.54,0.00,-5.98
239046,0.00,59.06,774,0.00,0.32,-31.75,10.1250,-63.50,-11,52,106,1,8,0.02,50.20,77.54,0.00,-7.73
239046,0.00,59.42,778,0.00,0.32,-31.75,10.6250,-63.50,-11,52,113,1,8,0.02,50.20,77.54,0.00,-5.27
239046,0.00,59.54,783,0.00,0.32,-31.75,0.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
239351,0.00,60.02,792,0.00,0.32,-31.75,6.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
239351,0.00,60.02,788,0.00,0.32,-31.75,6.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
239362,0.00,59.78,790,0.00,0.32,-31.75,11.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
239362,0.00,59.78,786,0.00,0.32,-31.75,11.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
239362,0.00,59.66,779,0.00,0.32,-31.75,5.6250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
239362,0.00,59.54,780,0.00,0.32,-31.75,0.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
239725,0.00,60.02,784,0.00,0.32,-31.75,6.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
239861,0.00,60.02,786,0.00,0.32,-31.75,6.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
240133,0.00,60.02,789,0.00,0.32,-31.75,6.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
240256,0.00,60.02,786,0.00,0.32,-31.75,6.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
240395,0.00,60.26,791,0.00,0.32,-31.75,1.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
240395,0.00,60.26,797,0.00,0.32,-31.75,1.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
240409,0.00,60.26,796,0.00,0.32,-31.75,1.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
240409,0.00,60.14,784,0.00,0.32,-31.75,11.6250,-63.50,-11,52,121,1,8,0.02,50.20,72.59,0.00,-2.46
240409,0.00,60.14,782,0.00,0.32,-31.75,11.6250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
240409,0.00,60.26,788,0.00,0.32,-31.75,1.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
240409,0.00,60.26,790,0.00,0.32,-31.75,1.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
240409,0.00,60.26,784,0.00,0.32,-31.75,1.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
240409,0.00,60.26,789,0.00,0.32,-31.75,1.1250,-63.50,-11,52,110,1,8,0.02,50.20,72.59,0.00,-6.33
240409,0.00,60.26,793,0.00,0.32,-31.75,1.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
240724,0.00,60.26,792,0.00,0.32,-31.75,1.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
240737,0.00,60.26,791,0.00,0.32,-31.75,1.1250,-63.50,-11,52,108,1,8,0.02,50.20,72.59,0.00,-7.03
240912,0.00,60.26,774,0.00,0.32,-31.75,1.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
241197,0.00,59.90,764,0.00,0.32,-31.75,0.6250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
241367,0.00,59.78,755,0.00,0.32,-31.75,11.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
241506,0.00,57.73,730,0.00,0.32,-31.75,13.6250,-63.50,-11,52,109,1,8,0.02,50.20,82.49,0.00,-6.68
241506,0.00,58.09,729,0.00,0.32,-31.75,14.1250,-63.50,-11,52,106,1,8,0.02,50.20,82.49,0.00,-7.73
241506,0.00,58.22,728,0.00,0.32,-31.75,3.6250,-63.50,-11,52,101,1,8,0.02,50.20,77.54,0.00,-9.49
241506,0.00,58.58,729,0.00,0.32,-31.75,4.1250,-63.50,-11,52,111,1,8,0.02,50.20,77.54,0.00,-5.98
241506,0.00,58.70,733,0.00,0.32,-31.75,9.6250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
241506,0.00,59.42,742,0.00,0.32,-31.75,10.6250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
241506,0.00,59.54,756,0.00,0.32,-31.75,0.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
241831,0.00,57.73,730,0.00,0.32,-31.75,13.6250,-63.50,-11,52,108,1,8,0.02,50.20,82.49,0.00,-7.03
242096,0.00,57.61,732,0.00,0.32,-31.75,8.1250,-63.50,-11,52,118,1,8,0.02,50.20,82.49,0.00,-3.52
242358,0.00,57.61,734,0.00,0.32,-31.75,8.1250,-63.50,-11,52,110,1,8,0.02,50.20,82.49,0.00,-6.33
242358,0.00,57.61,737,0.00,0.32,-31.75,8.1250,-63.50,-11,52,110,1,8,0.02,50.20,82.49,0.00,-6.33
242516,0.00,57.61,734,0.00,0.32,-31.75,8.1250,-63.50,-11,52,106,1,8,0.02,50.20,82.49,0.00,-7.73
242656,0.00,58.58,758,0.00,0.32,-31.75,4.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
242656,0.00,58.58,758,0.00,0.32,-31.75,4.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
242656,0.00,58.58,758,0.00,0.32,-31.75,4.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
242656,0.00,58.45,753,0.00,0.32,-31.75,14.6250,-63.50,-11,52,104,1,8,0.02,50.20,72.59,0.00,-8.44
242656,0.00,58.22,752,0.00,0.32,-31.75,3.6250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
242656,0.00,58.09,750,0.00,0.32,-31.75,14.1250,-63.50,-11,52,109,1,8,0.02,50.20,72.59,0.00,-6.68
242656,0.00,58.09,746,0.00,0.32,-31.75,14.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
242680,0.00,58.09,745,0.00,0.32,-31.75,14.1250,-63.50,-11,52,106,1,8,0.02,50.20,77.54,0.00,-7.73
242680,0.00,57.73,739,0.00,0.32,-31.75,13.6250,-63.50,-11,52,111,1,8,0.02,50.20,77.54,0.00,-5.98
243096,0.00,58.58,756,0.00,0.32,-31.75,4.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
243241,0.00,58.58,764,0.00,0.32,-31.75,4.1250,-63.50,-11,52,121,1,8,0.02,50.20,72.59,0.00,-2.46
243267,0.00,58.58,762,0.00,0.32,-31.75,4.1250,-63.50,-11,52,126,1,8,0.02,50.20,72.59,0.00,-0.70
243413,0.00,58.58,766,0.00,0.32,-31.75,4.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
243665,0.00,58.70,762,0.00,0.32,-31.75,9.6250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
243801,0.00,57.61,769,0.00,0.32,-31.75,8.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
243801,0.00,57.61,763,0.00,0.32,-31.75,8.1250,-63.50,-11,52,111,1,8,0.02,50.20,77.54,0.00,-5.98
243817,0.00,57.61,767,0.00,0.32,-31.75,8.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
243817,0.00,58.34,765,0.00,0.32,-31.75,9.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
243817,0.00,58.70,767,0.00,0.32,-31.75,9.6250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
243817,0.00,58.82,763,0.00,0.32,-31.75,15.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
243817,0.00,58.82,766,0.00,0.32,-31.75,15.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
243817,0.00,58.58,762,0.00,0.32,-31.75,4.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
243817,0.00,58.58,767,0.00,0.32,-31.75,4.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
244242,0.00,57.61,762,0.00,0.32,-31.75,8.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
244242,0.00,57.73,760,0.00,0.32,-31.75,13.6250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
244242,0.00,58.09,758,0.00,0.32,-31.75,14.1250,-63.50,-11,52,108,1,8,0.02,50.20,72.59,0.00,-7.03
244257,0.00,58.09,755,0.00,0.32,-31.75,14.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
244257,0.00,58.09,752,0.00,0.32,-31.75,14.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
244257,0.00,58.09,747,0.00,0.32,-31.75,14.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
244257,0.00,58.09,742,0.00,0.32,-31.75,14.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
244863,0.00,57.13,729,0.00,0.32,-31.75,2.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
244863,0.00,57.13,727,0.00,0.32,-31.75,2.1250,-63.50,-11,52,116,1,8,0.02,50.20,77.54,0.00,-4.22
244863,0.00,57.13,723,0.00,0.32,-31.75,2.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
244881,0.00,57.37,726,0.00,0.32,-31.75,13.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
244881,0.00,57.61,726,0.00,0.32,-31.75,8.1250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
245071,0.00,58.09,738,0.00,0.32,-31.75,14.1250,-63.50,-11,52,128,1,8,0.02,50.20,72.59,0.00,0.00
245071,0.00,57.97,730,0.00,0.32,-31.75,8.6250,-63.50,-11,52,123,1,8,0.02,50.20,72.59,0.00,-1.76
245210,0.00,57.13,728,0.00,0.32,-31.75,2.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
245364,0.00,57.13,727,0.00,0.32,-31.75,2.1250,-63.50,-11,52,114,1,8,0.02,50.20,72.59,0.00,-4.92
245614,0.00,57.13,730,0.00,0.32,-31.75,2.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
245738,0.00,57.01,732,0.00,0.32,-31.75,12.6250,-63.50,-11,52,116,1,8,0.02,50.20,72.59,0.00,-4.22
245738,0.00,57.13,738,0.00,0.32,-31.75,2.1250,-63.50,-11,52,121,1,8,0.02,50.20,72.59,0.00,-2.46
245738,0.00,57.13,739,0.00,0.32,-31.75,2.1250,-63.50,-11,52,118,1,8,0.02,50.20,72.59,0.00,-3.52
245738,0.00,57.13,744,0.00,0.32,-31.75,2.1250,-63.50,-11,52,113,1,8,0.02,50.20,72.59,0.00,-5.27
246103,0.00,58.34,759,0.00,0.32,-31.75,9.1250,-63.50,-11,52,109,1,8,0.02,50.20,72.59,0.00,-6.68
246103,0.00,58.09,766,0.00,0.32,-31.75,14.1250,-63.50,-11,52,96,1,8,0.02,50.20,72.59,0.00,-11.25
246103,0.00,58.09,766,0.00,0.32,-31.75,14.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
246103,0.00,57.61,761,0.00,0.32,-31.75,8.1250,-63.50,-11,52,103,1,8,0.02,50.20,72.59,0.00,-8.79
246103,0.00,57.61,756,0.00,0.32,-31.75,8.1250,-63.50,-11,52,111,1,8,0.02,50.20,72.59,0.00,-5.98
246115,0.00,57.61,748,0.00,0.32,-31.75,8.1250,-63.50,-11,52,106,1,8,0.02,50.20,72.59,0.00,-7.73
246454,0.00,58.58,761,0.00,0.32,-31.75,4.1250,-63.50,-11,52,109,1,8,0.02,50.20,72.59,0.00,-6.68
246454,0.00,58.58,763,0.00,0.32,-31.75,4.1250,-63.50,-11,52,109,1,8,0.02,50.20,72.59,0.00,-6.68
246454,0.00,58.58,757,0.00,0.32,-31.75,4.1250,-63.50,-11,52,109,1,8,0.02,50.20,72.57,0.00,-6.68
246861,0.00,58.22,754,0.00,0.32,-31.75,3.6250,-63.50,-11,53,118,1,8,0.02,50.20,72.57,0.00,-3.52
247018,0.00,58.09,750,0.00,0.32,-31.75,14.1250,-63.50,-11,53,106,1,8,0.02,50.20,72.59,0.00,-7.73
247176,0.00,56.77,719,0.00,0.32,-31.75,1.6250,-63.50,-11,53,121,1,8,0.02,50.20,72.71,0.00,-2.46
247176,0.00,57.13,721,0.00,0.32,-31.75,2.1250,-63.50,-11,53,96,1,8,0.02,50.20,72.69,0.00,-11.25
247176,0.00,57.37,731,0.00,0.32,-31.75,13.1250,-63.50,-11,53,89,1,8,0.02,50.20,72.67,0.00,-13.71
247176,0.00,57.61,734,0.00,0.32,-31.75,8.1250,-63.50,-11,53,92,1,8,0.02,50.20,72.65,0.00,-12.66
247176,0.00,57.61,735,0.00,0.32,-31.75,8.1250,-63.50,-11,53,94,1,8,0.02,50.20,72.65,0.00,-11.95
247176,0.00,57.61,734,0.00,0.32,-31.75,8.1250,-63.50,-11,53,82,1,8,0.02,50.20,72.65,0.00,-16.17
247176,0.00,57.61,744,0.00,0.32,-31.75,8.1250,-63.50,-11,53,87,1,8,0.02,50.20,72.61,0.00,-14.41
247176,0.00,57.61,742,0.00,0.32,-31.75,8.1250,-63.50,-11,53,106,1,8,0.02,50.20,72.63,0.00,-7.73
247176,0.00,57.61,744,0.00,0.32,-31.75,8.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.61,0.00,-8.79
247176,0.00,58.09,744,0.00,0.32,-31.75,14.1250,-63.50,-11,53,89,1,8,0.02,50.20,72.61,0.00,-13.71
247176,0.00,58.09,746,0.00,0.32,-31.75,14.1250,-63.50,-11,53,99,1,8,0.02,50.20,72.61,0.00,-10.20
247606,0.00,56.77,712,0.00,0.32,-31.75,1.6250,-63.50,-11,53,116,1,8,0.02,50.20,72.71,0.00,-4.22
247982,0.00,56.65,718,0.00,0.32,-31.75,12.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.71,0.00,-9.49
248227,0.00,57.61,752,0.00,0.32,-31.75,8.1250,-63.50,-11,53,97,1,8,0.02,50.20,72.59,0.00,-10.90
248227,0.00,57.61,747,0.00,0.32,-31.75,8.1250,-63.50,-11,53,94,1,8,0.02,50.20,72.59,0.00,-11.95
248227,0.00,57.61,755,0.00,0.32,-31.75,8.1250,-63.50,-11,53,99,1,8,0.02,50.20,72.57,0.00,-10.20
248227,0.00,57.13,752,0.00,0.32,-31.75,2.1250,-63.50,-11,53,96,1,8,0.02,50.20,72.57,0.00,-11.25
248251,0.00,57.13,752,0.00,0.32,-31.75,2.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.57,0.00,-9.49
248251,0.00,57.13,746,0.00,0.32,-31.75,2.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.59,0.00,-8.79
248251,0.00,56.65,744,0.00,0.32,-31.75,12.1250,-63.50,-11,53,91,1,8,0.02,50.20,72.61,0.00,-13.01
248251,0.00,56.65,735,0.00,0.32,-31.75,12.1250,-63.50,-11,53,99,1,8,0.02,50.20,72.65,0.00,-10.20
248251,0.00,56.65,730,0.00,0.32,-31.75,12.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.67,0.00,-3.52
248262,0.00,56.65,723,0.00,0.32,-31.75,12.1250,-63.50,-11,53,111,1,8,0.02,50.20,72.69,0.00,-5.98
248663,0.00,49.68,751,0.00,0.32,-31.75,8.1250,-63.50,-11,53,111,1,8,0.02,50.20,72.59,0.00,-5.98
248929,0.00,57.61,745,0.00,0.32,-31.75,8.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.61,0.00,-3.52
248929,0.00,57.61,735,0.00,0.32,-31.75,8.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.65,0.00,-3.52
249077,0.00,49.68,736,0.00,0.32,-31.75,8.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.65,0.00,-9.49
249086,0.00,57.37,732,0.00,0.32,-31.75,13.1250,-63.50,-11,53,101,1,8,0.02,50.20,72.67,0.00,-9.49
249353,0.00,57.61,740,0.00,0.32,-31.75,8.1250,-63.50,-11,53,96,1,8,0.02,50.20,72.63,0.00,-11.25
249366,0.00,57.61,736,0.00,0.32,-31.75,8.1250,-63.50,-11,53,96,1,8,0.02,50.20,72.65,0.00,-11.25
249366,0.00,57.61,746,0.00,0.32,-31.75,8.1250,-63.50,-11,53,94,1,8,0.02,50.20,72.61,0.00,-11.95
249366,0.00,57.61,748,0.00,0.32,-31.75,8.1250,-63.50,-11,53,94,1,8,0.02,50.20,72.59,0.00,-11.95
249366,0.00,57.61,754,0.00,0.32,-31.75,8.1250,-63.50,-11,53,99,1,8,0.02,50.20,72.57,0.00,-10.20
249366,0.00,57.61,752,0.00,0.32,-31.75,8.1250,-63.50,-11,53,106,1,8,0.02,50.20,72.57,0.00,-7.73
249366,0.00,57.13,746,0.00,0.32,-31.75,2.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.61,0.00,-8.79
249366,0.00,57.13,742,0.00,0.32,-31.75,2.1250,-63.50,-11,53,89,1,8,0.02,50.20,72.63,0.00,-13.71
249366,0.00,57.13,738,0.00,0.32,-31.75,2.1250,-63.50,-11,53,87,1,8,0.02,50.20,72.63,0.00,-14.41
249949,0.00,57.61,743,0.00,0.32,-31.75,8.1250,-63.50,-11,53,111,1,8,0.02,50.20,72.61,0.00,-5.98
250231,0.00,57.37,744,0.00,0.32,-31.75,13.1250,-63.50,-11,53,118,1,8,0.02,50.20,72.61,0.00,-3.52
250242,0.00,58.09,761,0.00,0.32,-31.75,14.1250,-63.50,-11,53,103,1,8,0.02,50.20,72.55,0.00,-8.79
250242,0.00,58.09,761,0.00,0.32,-31.75,14.1250,-63.50,-11,53,109,1,8,0.02,50.20,72.57,0.00,-6.68
